resultPosition,trapNumber,raceTime,raceDate,raceId,raceNumber,raceClass,raceDistance,meetingId,trackName,dogId,dogName,dogSire,dogDam,trainerName,ownerName
1,1,,01/08/2024,1059135,10,T1,630.0,414905,Monmore,635911,Barntick Bear,Droopys Sydney,Barntick Smokey,P Janssens,"Mr G Carpenter,mr P J Carpenter,mr K S Dear,mr R S Marling"
1,1,,01/08/2024,1059134,9,T1,630.0,414905,Monmore,632329,Breton Molly,Ballymac Kingdom,Breton Avril,P Janssens,Mr J O'hara
1,6,,01/08/2024,1059133,8,T1,264.0,414905,Monmore,637537,Bang On Sully,Hiya Butt,Bang On Annie,N J Hunt,Mr P J Simmonds
1,4,,01/08/2024,1059132,7,T1,264.0,414905,Monmore,638993,Bang On Edith,Hiya Butt,Bang On Annie,N J Hunt,English Garden Tea Syndicate
1,3,,01/08/2024,1059131,6,T3,264.0,414905,Monmore,628633,Romeo Kingpin,Superman,Buckos Lass,G D Holland,Mr D P Firmager
1,6,,01/08/2024,1059130,5,T1,264.0,414905,Monmore,632898,Alien Chatter,Broadstrand Bono,Ignite,R Taberner,"Mr K Knowles,mr R Taberner"
1,3,,01/08/2024,1059129,4,T1,480.0,414905,Monmore,634872,Seaview Sydney,Deerjet Sydney,Seaview Annie,N J Hunt,Nathan Hunt Racing Club
1,3,,01/08/2024,1059128,3,T1,480.0,414905,Monmore,630929,Beatties Destiny,Good News,Burgess Sarah,K Billingham,Mr M A P Beattie
1,2,,01/08/2024,1059127,2,T1,480.0,414905,Monmore,638636,Romeo Steel,Ballymac Cashout,Fabulous Amalfi,P Janssens,Mr D P Firmager
1,5,,01/08/2024,1059126,1,T3,480.0,414905,Monmore,637600,Uncle Ken,Crash,Blundel Spark,J B Thompson,Mr A J Roylance
1,4,,01/08/2024,1059124,4,T1,260.0,414804,Valley,636382,Lightfoot Mumba,Clona Blaze,Droopys Knox,S A Howard,Mr C W Mortimer
1,3,,01/08/2024,1059125,5,T1,260.0,414804,Valley,635481,Freddo,Droopys Sydney,Coolavanny Park,C Darch,Mr C Darch
1,3,,01/08/2024,1059123,3,T1,260.0,414804,Valley,645496,Deelish Daisy,,,,
1,2,,01/08/2024,1059121,1,T1,260.0,414804,Valley,633418,Nushkas Witch,Magical Bale,Killeen Princess,S A Howard,Mr K Phillips
1,3,,01/08/2024,1059120,41,T1,225.0,414902,Romford,645566,Bombay Flash,,,,
1,3,,01/08/2024,1059119,40,T1,225.0,414902,Romford,639088,Move Over Izzy,Dromana Bucko,Palace Queen,K M O'flaherty,Having The Craic Syndicate
1,3,,01/08/2024,1059118,39,T1,225.0,414902,Romford,630598,Bubbly Jack,Good News,Bubbly Rose,P W Young,The Champagne Club Syndicate
1,4,,01/08/2024,1059117,38,T1,225.0,414902,Romford,643161,Wonderful Pearl,,,,
1,1,,01/08/2024,1059116,37,T2,225.0,414902,Romford,638260,Bubbly Thunder,Ballymac Anton,Bubbly Tempest,P W Young,The Champagne Club Syndicate
1,6,,01/08/2024,1059115,36,T1,225.0,414902,Romford,629203,Coolavanny Olly,Laughil Blake,Yahoo Zara,K M O'flaherty,Best Wishes Jimmy Syndicate
1,3,,01/08/2024,1059114,35,T1,225.0,414902,Romford,637645,Pink,Magical Bale,Ashwood Soul,J Bloomfield,Patsys Greyhound
1,4,,01/08/2024,1059113,34,T1,400.0,414902,Romford,641424,Newtown Sinead,Dromana Bucko,Newtown Annabell,D Mullins,Mr M G Davis
1,4,,01/08/2024,1059112,33,T1,400.0,414902,Romford,645494,Young Bucks,,,,
1,3,,01/08/2024,1059111,32,T1,400.0,414902,Romford,621497,Blooming Vodka,Droopys Biker,Heathlawn Molly,K M O'flaherty,Mr J H Deacon
1,3,,01/08/2024,1059110,31,T1,400.0,414902,Romford,645558,Belladonna,,,,
1,4,,01/08/2024,1059109,30,T3,400.0,414902,Romford,638773,Velvet Charlie,,,,
1,4,,01/08/2024,1059108,29,T1,400.0,414902,Romford,645557,Bear Hug,,,,
1,4,,01/08/2024,1059107,28,T3,400.0,414902,Romford,587477,Chilli Juliet,Laughil Blake,Ela Juliet,P W Young,The Chilli Syndicate
1,2,,01/08/2024,1059106,27,T1,400.0,414902,Romford,622780,Foxy Sophie,Rosbirr Ranger,Offherrocker,G E Evans,Mr S G Panayiotopoulos
1,3,,01/08/2024,1059105,26,T3,400.0,414902,Romford,639272,Hoops Sydney,,,,
1,6,,01/08/2024,1059104,25,T2,400.0,414902,Romford,635221,Bizzy Izzy,Pestana,Moanteen Izzy,K M O'flaherty,Mrs S A Button
1,3,,01/08/2024,1059103,24,T1,400.0,414902,Romford,644799,Droopys Isha,,,,
1,2,,01/08/2024,1059102,23,T3,400.0,414902,Romford,640942,Hong Kong Katie,Droopys Sydney,Beaming Scarlet,G E Evans,Mr G E Watson
1,4,,01/08/2024,1059101,22,T3,400.0,414902,Romford,638258,Joves Polly,Ballymac Anton,Bubbly Tempest,P W Young,Mr P W Young
1,3,,01/08/2024,1059100,21,T1,400.0,414902,Romford,644945,Raha Fruity,,,,
1,5,,01/08/2024,1059099,20,T3,400.0,414902,Romford,639021,Easy Tyson,Kinloch Brae,Ragaire,K M O'flaherty,Mr B Moloney
1,1,,01/08/2024,1059098,19,T3,400.0,414902,Romford,645382,Lindas Yes Baby,Ballymac Cashout,Adamant Freya,D Mullins,Halifax-rovers-syndicate
1,3,,01/08/2024,1059097,18,T1,400.0,414902,Romford,633895,Tip Top Tiana,Ballymac Wild,Silver Dollar,K M O'flaherty,Having The Craic Syndicate
1,3,,01/08/2024,1059096,17,T2,400.0,414902,Romford,631843,Kingdom Bale,Magical Bale,Kingdom Daisy,B Doyle,Mr D P Bugler
1,4,,01/08/2024,1059095,16,T1,400.0,414902,Romford,643644,Seaview Rihino,,,,
1,6,,01/08/2024,1059094,15,T3,400.0,414902,Romford,645281,Easy Lilly,Grangeview Ten,Tarastar,P W Young,"Miss S J Creese,miss C E Purvis"
1,4,,01/08/2024,1059093,14,T3,400.0,414902,Romford,645141,Magical Becca,,,,
1,4,,01/08/2024,1059092,13,T1,400.0,414902,Romford,633079,Wonderful Dollar,Ballymac Wild,Silver Dollar,K M O'flaherty,Mr J H Deacon
1,6,,01/08/2024,1059091,12,T2,400.0,414902,Romford,623337,Miss Mizuno,Laughil Blake,Droopys Claire,D Mullins,"Mr G W Colbourne,mrs A F Colbourne"
1,3,,01/08/2024,1059090,11,T3,400.0,414902,Romford,587476,Perfecto Away,Droopys Buick,Custard Cream,H J Dimmock,The Blues Brothers Syndicate
1,3,,01/08/2024,1059089,10,T1,400.0,414902,Romford,634395,Beginwithsmiles,Ballymac Wild,Silver Dollar,B Doyle,Mr M R Mclaughlin
1,1,,01/08/2024,1059088,9,T3,400.0,414902,Romford,645258,Bubbly Flash,Burgess Bucks,Rossetti Uk,P W Young,The Champagne Club Syndicate
1,2,,01/08/2024,1059087,8,T3,400.0,414902,Romford,644944,Shesroundthebend,,,,
1,1,,01/08/2024,1059086,7,T2,400.0,414902,Romford,601099,No Shift,Makeshift,Tell On Blackie,M E Westwood,Mr C R Brooks
1,4,,01/08/2024,1059085,6,T1,400.0,414902,Romford,638080,Topper Conor,Good News,Ballymac Razzler,K M O'flaherty,Mr J P Bradley
1,4,,01/08/2024,1059084,5,T1,400.0,414902,Romford,643463,Swift United,Pestana,Swift Bach,A M P Collett,"Mr K J Devonshire,mr B Tuffnell"
1,6,,01/08/2024,1059083,4,T2,400.0,414902,Romford,619079,Hollywood Icon,Good News,Drumcrow Jessie,T S Welch,Mr R Ruddy
1,3,,01/08/2024,1059082,3,T1,225.0,414902,Romford,637072,Russmur Roddick,Black Parachute,Droopys Pen,A Ali,Mr A Ali
1,4,,01/08/2024,1059081,2,T1,575.0,414902,Romford,636430,Lucky Sevens,Broadstrand Bono,Hop The Ball,D A Dark,"Mr M Gregori,mr M W Warr"
1,4,,01/08/2024,1059053,9,T1,225.0,414725,Perry Barr,631301,Cill Dubh Bale,Cushie Jet,Cill Dubh Hope,N P Ralph Jnr,Mr S M Stripp
1,3,,01/08/2024,1059052,8,T1,275.0,414725,Perry Barr,640771,Fairest View,,,,
1,3,,01/08/2024,1059051,7,T1,275.0,414725,Perry Barr,632292,Ballycleary Ten,Grangeview Ten,Grangeview Nifty,J R Hall,The H & H Syndicate
1,2,,01/08/2024,1059050,6,T1,275.0,414725,Perry Barr,593389,Coolcree Rose,Laughil Blake,Murlens Maura,S W Deakin,Mr S W Deakin
1,3,,01/08/2024,1059049,5,T3,480.0,414725,Perry Barr,645132,Lynnia Keliz,Droopys Sydney,Coolavanny Palm,M T Field,Mr J G Fowell
1,6,,01/08/2024,1059048,4,T1,480.0,414725,Perry Barr,591956,Neamstown Kate,Piercestown Nial,Coney Cashew,I E Walker,Mrs D S Lenehan
1,5,,01/08/2024,1059047,3,T1,480.0,414725,Perry Barr,621603,Evening Shadow,Good News,Mysterious Lola,K S Harrison,"Mrs J E Irons,miss C Price"
1,4,,01/08/2024,1059046,2,T3,480.0,414725,Perry Barr,638501,Helicopter Eric,Burgess Bucks,Droopys Cheerful,P A Holder,Mr M K Smith
1,5,,01/08/2024,1059045,1,T3,480.0,414725,Perry Barr,635556,Susies Return,Ballymac Best,Miss July,C A Williams,Mr T D Coote
1,5,,01/08/2024,1059044,9,T1,268.0,414748,Kinsley,644811,Ballymac Beau,,,,
1,3,,01/08/2024,1059043,8,T1,268.0,414748,Kinsley,623613,Awaytoalisons,Good News,Chatam Lady,I Zivkovic,Miss I Zivkovic
1,4,,01/08/2024,1059042,7,T1,268.0,414748,Kinsley,644810,Ballymac Baxter,,,,
1,3,,01/08/2024,1059041,6,T1,268.0,414748,Kinsley,591654,Woo Hoo Fizz,Dorotas Woo Hoo,Sidarian Fizz,N Langley,Miss N Langley
1,6,,01/08/2024,1059040,5,T1,268.0,414748,Kinsley,605660,Barrington Ber,Laughil Blake,Oi Oi Upenalty,B Heaton,Mr K G Chapman
1,2,,01/08/2024,1059039,5,T1,380.0,414907,Crayford,593779,Maddies Lily,Droopys Sydney,Kellsboro Wendy,T Batchelor,"Mr M E Elliott,mrs D J Elliott"
1,5,,01/08/2024,1059038,4,T1,268.0,414748,Kinsley,625993,Glenvale Midge,Dorotas Wildcat,Droopys Kit,I Zivkovic,"Mr M S Pickup,miss I Zivkovic"
1,3,,01/08/2024,1059037,4,T1,380.0,414907,Crayford,642412,Mcsquizzy,,,,
1,2,,01/08/2024,1059036,3,T1,462.0,414748,Kinsley,592305,Topshelf Anne,Ballymac Best,Kapalua Lady,B Heaton,Mrs B Heaton
1,6,,01/08/2024,1059035,3,T1,380.0,414907,Crayford,589269,Kentucky Dream,Portmageewiseguy,Plaza Roicead,T Batchelor,Mr T Batchelor
1,1,,01/08/2024,1059034,2,T1,462.0,414748,Kinsley,593234,Ballymac Quiz,Ballymac Bolger,Holycross Heidi,B Heaton,Mrs B Heaton
1,4,,01/08/2024,1059033,2,T1,540.0,414907,Crayford,640876,Earls Ruby,Droopys Sydney,Swift Cigarette,J J Luckhurst,Mr M A Earl
1,4,,01/08/2024,1059031,1,T3,462.0,414748,Kinsley,630605,Burning Phantom,Pestana,Lear Avajo,P Miller,Bigger Bag Of Sweets Syndicate
1,4,,01/08/2024,1059032,1,T2,540.0,414907,Crayford,627918,Beaming Bono,Broadstrand Bono,Sleepy Doireann,N F Carter,Cassies Avenger
1,6,,01/08/2024,1059006,8,T1,280.0,414806,Sheffield,631895,Neverendingstory,Magical Bale,Clever Airmount,B Draper,"Miss R A Draper,mr K J W Smith"
1,4,,01/08/2024,1059005,7,T1,280.0,414806,Sheffield,610701,Black Lantern,Dorotas Wildcat,Knockboy Kathy,B Draper,B A T Syndicate
1,1,,01/08/2024,1059004,6,T1,280.0,414806,Sheffield,631908,Gurtnacrehy Road,Broadstrand Bono,Tyrur Jennamarie,P Webster,Mr G Sykes
1,4,,01/08/2024,1059003,5,T1,280.0,414806,Sheffield,640600,Droopys Queen,Dromana Bucko,Droopys Berry,B Draper,"Mr A L Hailstone,mr D P Johnson,mr T Knibbs"
1,2,,01/08/2024,1059002,4,T1,280.0,414806,Sheffield,639247,Kittys Wish,,,,
1,3,,01/08/2024,1059001,3,T1,280.0,414806,Sheffield,635248,Dixies Majestic,,,,
1,4,,01/08/2024,1059000,2,T1,500.0,414806,Sheffield,612012,Drumdoit Lass,Droopys Sydney,Our Pebbles,J R Smith,Mr J R Smith
1,4,,01/08/2024,1058999,1,T1,500.0,414806,Sheffield,636627,Broken Curtin,Broadstrand Bono,Brandy Free,P Webster,Miss C J Morley
1,4,,01/08/2024,1058914,10,T1,253.0,414706,Oxford,632648,Going Going Gone,Deerjet Sydney,Beechgrove Bell,N J Deas,Mr T M Levers
1,4,,01/08/2024,1058913,9,T1,253.0,414706,Oxford,639108,Savana Shaneo,Malachi,Toosharptoocatch,N J Deas,Mr K A Boothby
1,4,,01/08/2024,1058912,8,T1,253.0,414706,Oxford,632643,Jumpstart Jen,Deerjet Sydney,Beechgrove Bell,N J Deas,Mr T M Levers
1,6,,01/08/2024,1058911,7,T1,253.0,414706,Oxford,633143,Lazy Lollypop,Dorotas Wildcat,Superchin,N J Deas,Mr N J Deas
1,1,,01/08/2024,1058910,6,T1,253.0,414706,Oxford,633624,Sir Oreo,Laughil Blake,High St Jesse,C D Hamblin,Mr F Timms
1,4,,01/08/2024,1058909,5,T1,253.0,414706,Oxford,635624,Savana Sarge,Bickerton Boom,Ballymac Aurora,N J Deas,Mr K A Boothby
1,5,,01/08/2024,1058908,4,T1,253.0,414706,Oxford,624086,Lightfoot Freya,Droopys Noah,Lightfoot Marie,N J Deas,Star Racing
1,4,,01/08/2024,1058907,3,T1,253.0,414706,Oxford,637773,Savana Athas,Droopys Sydney,Callaway Jose,N J Deas,Mr K A Boothby
1,1,,01/08/2024,1058906,2,T3,450.0,414706,Oxford,643774,Savana You Wish,Cushie Jet,Sweet Itch,T J Nevin,Mr K A Boothby
1,4,,01/08/2024,1058905,1,T3,450.0,414706,Oxford,633711,Riambo Lily,Droopys Sydney,Hello Laura,K Dodington,Mr R J Hamblin
1,6,,01/08/2024,1058873,10,T1,305.0,414901,Nottingham,640507,Jaymir Ella,Burgess Bucks,Black Moll,J Daly,Rosehill Syndicate
1,6,,01/08/2024,1058872,9,T1,305.0,414901,Nottingham,593748,Pigeons Nest,Ballymac Eske,Playmistyforme,P J Wilson,Wilson Racing Syndicate
1,2,,01/08/2024,1058871,8,T1,305.0,414901,Nottingham,624236,Nidderdale Kiln,Sonny,Arcadian,J Llewellin,Ms A Slinger
1,3,,01/08/2024,1058870,7,T3,305.0,414901,Nottingham,591609,Honour Caragh,Lemon Pumba,Honour Roisin,A S Mcpherson,Mr A S Mcpherson
1,4,,01/08/2024,1058869,6,T1,305.0,414901,Nottingham,626007,Jaymir Icon,Jaytee Jet,Gerrys Dream,J Daly,Rosehill Syndicate
1,4,,01/08/2024,1058868,5,T1,305.0,414901,Nottingham,632852,Velvet Madrid,Deerjet Sydney,Velvet Spring,P M Holland,Mrs A Holland
1,4,,01/08/2024,1058867,4,T1,500.0,414901,Nottingham,644901,Senahel Tedster,Droopys Sydney,Senahel Jen,C S Fereday,Mr A C Duncan
1,3,,01/08/2024,1058866,3,T3,500.0,414901,Nottingham,612497,Phoenix Buster,God Of Fire,Tidy Up Sandy,D Blackbird,Mr P Singlewood
1,3,,01/08/2024,1058865,2,T1,500.0,414901,Nottingham,610367,Freedom Venus,Good News,Freedom Dream,A S Mcpherson,Mr A S Mcpherson
1,1,,01/08/2024,1058864,1,T1,500.0,414901,Nottingham,640514,No Better Feelin,Ballymac Cashout,Art Of Illusion,C S Fereday,Iffy Trap
1,3,22:22:00,02/08/2024,1058572,12,A6,450.0,414805,Sunderland,638094,Peking Opera,Pestana,Killeenagh Sal,D Blackbird,Mr D Blackbird
1,6,22:04:00,02/08/2024,1058571,11,A4,450.0,414805,Sunderland,621393,Stage Man,Pestana,Wanted Magic,P Miller,"Mr P Miller,mrs J E Slesser"
1,5,21:48:00,02/08/2024,1058570,10,D3,261.0,414805,Sunderland,612037,Springfield Saka,Droopys Buick,Springfield Jet,C Mcnicholas,Miss K L Mcnicholas
1,5,21:46:00,02/08/2024,1058227,12,OR,575.0,414701,Romford,629937,Mad For Sterling,Droopys Sydney,Work Your Head,M A Wallis,Mwd Partnership
1,4,21:34:00,02/08/2024,1058652,14,A2,450.0,414736,Oxford,635128,Savana Yahoo,Droopys Sydney,Geelo Gold Dust,T M Levers,Mr K A Boothby
1,3,21:33:00,02/08/2024,1058665,13,D3,280.0,414821,Sheffield,635243,Island Mags,Ballymac Bolger,Jet Stream Mags,E T Parker,Mrs E T Parker
1,6,21:32:00,02/08/2024,1058569,9,A5,450.0,414805,Sunderland,619082,Fearmore Sheila,Farloe Rumble,Shes My Lady,D Blackbird,Mr D Blackbird
1,5,21:26:00,02/08/2024,1058384,12,D5,238.0,414734,Harlow,610021,Wicklow Star,Dorotas Wildcat,Shes So Epic,J Secular,Executors Of The Late Mr Brian Nicholls
1,5,21:23:00,02/08/2024,1058019,12,A7,500.0,414679,Nottingham,629595,Jaymir Ron,Magical Bale,Freedom Dream,J Daly,Rosehill Syndicate
1,2,21:18:00,02/08/2024,1058651,13,A7,450.0,414736,Oxford,642037,Savana Margret,Droopys Sydney,Rural Aloha,T J Nevin,Mr K A Boothby
1,2,21:16:00,02/08/2024,1058664,12,A4,500.0,414821,Sheffield,635079,Dooneen Alfie,Good News,Bride To Be,K Hodson,"Miss K Hodson,mr G A Vicary"
1,2,21:14:00,02/08/2024,1058568,8,A2,450.0,414805,Sunderland,606906,Newmoors Dream,Laughil Blake,Wee Tee,D Blackbird,Mr J S Foody
1,4,21:11:00,02/08/2024,1058225,10,OR3,400.0,414701,Romford,631293,Aero Convey,Droopys Sydney,Allowdale Coco,P W Young,Pcs Legal Syndicate
1,3,21:09:00,02/08/2024,1058383,11,D4,238.0,414734,Harlow,625004,Selkie,Soul,Sandeal Racer,P Clarke,Mrs J Barclay
1,1,21:04:00,02/08/2024,1058018,11,D3,305.0,414679,Nottingham,619052,Solid Maggie,Ballymac Best,Kilara Jessie,J Daly,Rosehill Syndicate
1,2,21:01:00,02/08/2024,1058650,12,A5,450.0,414736,Oxford,634754,Dundee Joanne,King Sheeran,Mean Beauty,D N Lewis,Mr M V Buy
1,4,20:59:00,02/08/2024,1058663,11,A5,500.0,414821,Sheffield,639191,Kilgarran Juliet,Pestana,Lemon Juliet,P D Sanderson,Three In The Village
1,6,20:56:00,02/08/2024,1058567,7,D4,261.0,414805,Sunderland,546761,Kanturk Leg,Ballybough Mike,Knockbrogan Star,C Mcnicholas,Miss K L Mcnicholas
1,1,20:54:00,02/08/2024,1058224,9,S4,575.0,414701,Romford,638259,Janes Lil Angel,Ballymac Anton,Bubbly Tempest,P W Young,"Mrs J L Kingston,mr P W Young"
1,1,20:52:00,02/08/2024,1058382,10,A3,415.0,414734,Harlow,624166,Cashcube Kerry,Magical Bale,Astro Aoife,S A Saberton,Fork Handles Syndicate
1,4,20:47:00,02/08/2024,1058017,10,A2,500.0,414679,Nottingham,630790,Penniment Fawn,Out Of Range ASB,Minor Cert,B Denby,Mr B Denby
1,6,20:43:00,02/08/2024,1058649,11,A8,450.0,414736,Oxford,631074,Zoros Trick,Ballymac Alfonse,Ballymac Zoro,T J Nevin,Mr J O'hara
1,6,20:41:00,02/08/2024,1058662,10,HP,500.0,414821,Sheffield,627577,Sound Vic,Ballymac Vic,Droopys Essie,D L Fretwell,Golden Valley Caravan Park
1,6,20:37:00,02/08/2024,1058566,6,A2,450.0,414805,Sunderland,554429,Little Seven,Droopys Buick,Daring Rose,E A Lagan,"Mrs E A Lagan,mr S A Murphy"
1,1,20:36:00,02/08/2024,1058223,8,OR,400.0,414701,Romford,641419,Avarua Zlatan,Pestana,Kilara Coast,R P Rees,Mr J P Buttrick
1,2,20:34:00,02/08/2024,1058381,9,D5,238.0,414734,Harlow,638976,Khachanov,Faraway Hills,Casabuca,P Clarke,Ms S E Long
1,3,20:31:00,02/08/2024,1058016,9,A7,500.0,414679,Nottingham,582036,Masonmonkeymac,Holdem Spy,Bubbly Secret,C N Wilton,"Mr A I Clay,mr W T Walker"
1,6,20:26:00,02/08/2024,1058394,10,IT,450.0,414736,Oxford,636846,Savana Bono,Broadstrand Bono,Killoughrim Bale,J M Ray,Mr K A Boothby
1,5,20:24:00,02/08/2024,1058661,9,A3,500.0,414821,Sheffield,624186,Old Fort Jukebox,Droopys Sydney,Swift Zana,E T Parker,Mrs E T Parker
1,3,20:19:00,02/08/2024,1058222,7,OR,575.0,414701,Romford,625828,Fabulous Sonique,Magical Bale,Fabulous Pearl,M A Wallis,Mwd Partnership
1,1,20:17:00,02/08/2024,1058565,5,A8,450.0,414805,Sunderland,600362,Glenside Penny,Skywalker Farloe,Hather Garnet,D Blackbird,Mrs C Nelson
1,6,20:16:00,02/08/2024,1058380,8,A2,415.0,414734,Harlow,633289,Over Easy,Burgess Bucks,Pinnacle Abbie,M J Rice,Mr M J Rice
1,4,20:13:00,02/08/2024,1058015,8,A3,500.0,414679,Nottingham,543270,Zoom Angel,Eden The Kid,Swift Linscott,L Cook,The Zoom Racing Group
1,6,20:09:00,02/08/2024,1058393,9,D1,253.0,414736,Oxford,613250,Jasmine Lily,Pestana,Mags Angel,T M Levers,"Mr K Brazier,mr T M Levers"
1,3,20:07:00,02/08/2024,1058660,8,A6,500.0,414821,Sheffield,629047,Fugazi,Ballymac Anton,Ballymac Berry,J A Spolander,Mr J A Spolander
1,1,20:01:00,02/08/2024,1058221,6,A1,400.0,414701,Romford,628345,Bubbly Bombay,Laughil Blake,Jewel Maiden,P W Young,The Champagne Club Syndicate
1,6,19:59:00,02/08/2024,1058564,4,A1,450.0,414805,Sunderland,634460,Ridgemount Ruth,Superior Panama,Boylesportstwink,E A Lagan,Mr S A Murphy
1,6,19:58:00,02/08/2024,1058379,7,D3,238.0,414734,Harlow,634078,Roanna Rocket,Pestana,Whitings Gift,S A Saberton,The Not So Local Lads
1,2,19:56:00,02/08/2024,1058014,7,HP,500.0,414679,Nottingham,600592,Broome Hall,Ballymac Eske,Playmistyforme,E Saville,Mr P I Jones
1,4,19:51:00,02/08/2024,1058392,8,IT,450.0,414736,Oxford,635313,Jimbo Junior,Burgess Bucks,Droopys Sim,J M Ray,"Mr J Holliday,mr A Wright"
1,5,19:49:00,02/08/2024,1058659,7,A2,500.0,414821,Sheffield,619953,Ballymac Archer,Vulturi,Jamaica Joy,B Draper,Mr P Moult
1,2,19:44:00,02/08/2024,1058220,5,OR,400.0,414701,Romford,633275,Romeo Cypher,Droopys Sydney,Fabulous Skylar,D Mullins,Mr D P Firmager
1,6,19:42:00,02/08/2024,1058378,6,D4,238.0,414734,Harlow,633163,Essjay Thelma,Hiya Butt,Killieford Tonic,S A Saberton,"Mr J M Bowers,mr S J Edwards"
1,6,19:41:00,02/08/2024,1058563,3,A5,450.0,414805,Sunderland,612864,Ridgemount Penny,Deanridge Viking,Pennys Mulan,D Blackbird,Mr D Blackbird
1,2,19:39:00,02/08/2024,1058013,6,HP,500.0,414679,Nottingham,618974,Croaghill Max,Droopys Roddick,Air Support,J Llewellin,"Miss J Llewellin,mr L M Richardson"
1,2,19:33:00,02/08/2024,1058658,6,D2,280.0,414821,Sheffield,624377,Dapper Ted,Brett Lee,Dapper Daisy,T D Coote,Mr A Slater
1,3,19:31:00,02/08/2024,1058391,7,A4,450.0,414736,Oxford,644288,Savana Dodge It,Burgess Bucks,Cill Dubh Hope,T J Nevin,Mr K A Boothby
1,3,19:27:00,02/08/2024,1058219,4,OR,225.0,414701,Romford,627782,Tullymurry Dylan,Magical Bale,Mysterious Ways,M L Locke,Non Runner Syndicate
1,4,19:25:00,02/08/2024,1058562,2,HP,450.0,414805,Sunderland,635547,Marinas Mexico,Broadstrand Bono,Lady Wonder,G Strike,Mrs N M James
1,6,19:24:00,02/08/2024,1058377,5,A4,415.0,414734,Harlow,626066,Mitches Mountain,Laughil Blake,Roxholme Poppy,D R Jinks,Mr S Bryant
1,3,19:22:00,02/08/2024,1058012,5,A6,500.0,414679,Nottingham,633043,Bene N Hot,Panda Blue,Maysspecialtiara,C N Wilton,Miss K Wilton
1,1,19:16:00,02/08/2024,1058657,5,A7,500.0,414821,Sheffield,627736,Wildcat Milza,Dorotas Wildcat,Droopys Tulip,T D Coote,Mrs E Connolly
1,1,19:14:00,02/08/2024,1058390,6,IT,253.0,414736,Oxford,600440,Kingswood Lady,Magical Bale,Mustang Hangover,J M Ray,Mr R Mcgrath
1,2,19:11:00,02/08/2024,1058218,3,OR,400.0,414701,Romford,631625,Shelbys Girl,Droopys Sydney,Ballybrack Gem,N J Hunt,Mr M J Lee
1,3,19:08:00,02/08/2024,1058561,1,A3,450.0,414805,Sunderland,627515,Congress Champ,Pestana,Congress Saphire,E A Lagan,Mr R Bunch
1,1,19:06:00,02/08/2024,1058011,4,A3,500.0,414679,Nottingham,584279,Burgess Ranger,Sparta Maestro,Burgess Dancer,M T Munslow,Mrs J L Dove
1,4,19:04:00,02/08/2024,1058376,4,D3,238.0,414734,Harlow,630880,Fortunate Rose,Jaytee Yankee,Me Lika Lucy,S A Saberton,Mr S J Fordham
1,3,18:59:00,02/08/2024,1058656,4,A1,500.0,414821,Sheffield,623497,Distant Faraday,Ballymac Cooper,Attention Seeker,B Draper,Mrs W A Prince
1,6,18:56:00,02/08/2024,1058389,5,A1,450.0,414736,Oxford,638974,Limerick Girl,Broadstrand Bono,Droopys Dignity,R A Baker,Mr L G Conway
1,3,18:53:00,02/08/2024,1058217,2,A7,400.0,414701,Romford,641715,Bubbly Ladybird,Bubbly Bluebird,Bubbly Angel,P W Young,The Champagne Club Syndicate
1,2,18:48:00,02/08/2024,1058010,3,A3,500.0,414679,Nottingham,640960,Ballycowen Mila,Ballymac Cashout,Ballycowen Lexi,M T Munslow,Mr J R Harrison
1,2,18:46:00,02/08/2024,1058375,3,A7,415.0,414734,Harlow,581571,Killaghy Rooster,Sparta Maestro,Ryecourt Scarlet,J Secular,Miss J Secular
1,2,18:42:00,02/08/2024,1058655,3,A1,500.0,414821,Sheffield,629919,Choctaw Tony,Ballymac Anton,Footfield Leia,K Hodson,Miss K Hodson
1,5,18:39:00,02/08/2024,1058388,4,IT,450.0,414736,Oxford,643208,Savana Memories,Cabra Firmino,Black Buzey,J M Ray,"Mr K A Boothby,mr M Lewis"
1,2,18:37:00,02/08/2024,1058216,1,A4,400.0,414701,Romford,638267,Chilli Drago,Bubbly Bluebird,Three Ems,P W Young,The Chilli Syndicate
1,5,18:31:00,02/08/2024,1058009,2,A5,500.0,414679,Nottingham,630698,Swift Kendall,Broadstrand Bono,Swift Toady,M T Munslow,Mrs S J Holden
1,6,18:29:00,02/08/2024,1058374,2,D4,238.0,414734,Harlow,607594,Free Derry,Crafty Gonzalo,Gold Gaga,J Secular,Mr A L Mckane
1,1,18:26:00,02/08/2024,1058654,2,D1,280.0,414821,Sheffield,634365,Flying Sparks,Droopys Sydney,Murlens Maura,B Draper,Harton Hopefuls
1,3,18:21:00,02/08/2024,1058387,3,A1,450.0,414736,Oxford,622130,Bellicus Brandy,Magical Bale,After Six,A Welch,Mr D D Perkins
1,1,18:14:00,02/08/2024,1058008,1,A5,500.0,414679,Nottingham,643412,Kelva Air,Ballymac Best,Keel Memories,J Daly,"Mr J Daly,mr R A Jordan"
1,5,18:11:00,02/08/2024,1058373,1,D5,238.0,414734,Harlow,612073,Vipers Seven,Kinloch Brae,Honourable Maid,P Clarke,Miss L F Buckland
1,6,18:08:00,02/08/2024,1058653,1,A6,500.0,414821,Sheffield,636892,Lightfoot Odie,Clona Blaze,Droopys Knox,E T Parker,Mrs E T Parker
